63;244;131;253;land;true;forest;1
64;40;253;249;land;true;forest;1
65;114;240;169;land;true;forest;1
66;208;110;214;land;true;forest;1
67;224;89;219;land;false;forest;1
68;119;233;196;land;false;desert;1
69;237;144;133;land;false;forest;1
70;250;54;242;land;true;forest;1
71;199;208;171;land;true;forest;1
72;169;222;212;land;false;forest;1
73;187;244;88;land;true;forest;1
74;176;240;155;land;false;forest;1
75;230;239;85;land;false;forest;1
76;148;213;235;land;false;forest;1
77;253;142;166;land;false;forest;1
78;242;249;92;land;false;forest;1
79;235;22;252;land;true;forest;1
80;252;234;187;land;false;forest;1
81;236;225;244;land;true;forest;1
82;239;206;147;land;true;forest;1
83;252;120;159;land;false;desert;1
84;139;166;198;land;false;desert;1
85;238;178;167;land;true;forest;1
86;171;212;178;land;false;forest;1
87;240;126;201;land;false;desert;1
88;128;235;175;land;false;forest;1
89;207;162;223;land;true;forest;1
90;149;211;223;land;true;forest;1
91;95;207;245;land;false;forest;1
92;156;179;195;land;false;forest;1
93;156;195;165;land;true;forest;1
94;202;222;144;land;false;desert;1
95;209;153;163;land;false;desert;1
96;237;186;118;land;false;forest;1
97;234;186;103;land;false;forest;1
98;230;227;175;land;false;forest;1
99;240;197;108;land;false;forest;1
100;190;104;244;land;false;forest;1
101;175;233;108;land;false;forest;1
102;150;228;196;land;true;forest;1
103;124;198;250;land;false;forest;1
104;185;130;186;land;false;forest;1
105;235;32;238;land;true;forest;1
106;234;82;191;land;true;forest;1
107;137;216;234;land;false;forest;1
108;251;212;220;land;false;forest;1
109;96;235;208;land;false;forest;1
110;215;182;173;land;false;forest;1
111;251;215;143;land;false;forest;1
112;213;215;146;land;true;forest;1
113;244;229;86;land;false;forest;1
114;193;164;153;land;true;forest;1
115;196;210;168;land;false;forest;1
116;248;248;76;land;false;forest;1
117;193;226;169;land;false;desert;1
118;120;233;159;land;false;forest;1
119;189;251;107;land;false;forest;1
120;237;198;84;land;false;forest;1
121;83;222;248;land;false;desert;1
122;215;171;202;land;false;forest;1
123;233;229;83;land;true;forest;1
124;199;117;204;land;true;forest;1
125;173;196;208;land;false;forest;1
126;242;178;200;land;false;forest;1
127;232;254;31;land;false;forest;1
128;226;154;122;land;true;forest;1
129;220;81;217;land;true;forest;1
130;230;202;252;land;true;forest;1
131;40;247;229;land;true;forest;1
132;169;237;109;land;false;forest;1
133;241;190;187;land;false;forest;1
134;169;190;203;land;false;forest;1
135;203;174;130;land;true;forest;1
136;75;235;232;land;false;forest;1
137;197;182;142;land;true;mountain;1
138;174;237;129;land;false;forest;1
139;202;173;186;land;false;forest;1
140;75;228;205;land;false;forest;1
141;223;115;180;land;false;forest;1
142;213;205;210;land;false;forest;1
143;213;230;121;land;false;forest;1
144;148;210;193;land;true;forest;1
145;205;249;240;land;true;forest;1
146;71;252;225;land;true;forest;1
147;247;233;33;land;false;forest;1
148;232;179;140;land;false;forest;1
149;150;248;241;land;false;forest;1
150;193;249;129;land;true;forest;1
151;165;241;118;land;true;desert;1
152;226;130;190;land;false;forest;1
153;244;219;82;land;true;forest;1
154;246;144;254;land;false;forest;1
155;105;211;195;land;true;forest;1
156;124;223;166;land;true;forest;1
157;111;247;212;land;false;forest;1
158;249;106;217;land;true;forest;1
159;179;156;172;land;true;forest;1
160;139;200;177;land;false;forest;1
161;228;181;197;land;false;forest;1
162;183;246;149;land;true;forest;1
163;160;224;199;land;false;forest;1
164;225;183;235;land;false;forest;1
165;215;237;131;land;true;forest;1
166;235;131;141;land;false;mountain;1
167;122;207;179;land;true;forest;1
168;211;170;137;land;false;forest;1
169;160;201;185;land;true;forest;1
170;75;239;193;land;false;forest;1
171;216;98;199;land;true;forest;1
172;217;103;199;land;false;desert;1
173;199;188;158;land;true;forest;1
174;48;224;234;land;false;forest;1
175;249;173;230;land;true;forest;1
176;155;213;197;land;false;forest;1
177;183;164;215;land;true;forest;1
178;164;250;108;land;false;forest;1
179;202;253;155;land;false;forest;1
180;194;152;214;land;false;mountain;1
181;218;235;56;land;true;forest;1
182;186;213;195;land;true;forest;1
183;184;241;237;land;true;forest;1
184;226;245;83;land;true;forest;1
185;225;84;199;land;false;forest;1
186;242;152;215;land;false;desert;1
187;205;204;125;land;false;mountain;1
188;242;88;227;land;true;mountain;1
189;190;162;186;land;true;forest;1
190;247;151;161;land;false;forest;1
191;233;245;72;land;true;forest;1
192;207;112;219;land;false;desert;1
193;127;210;187;land;false;forest;1
194;237;189;130;land;true;forest;1
195;245;160;132;land;false;forest;1
196;177;189;156;land;true;forest;1
197;163;202;166;land;false;desert;1
198;197;135;210;land;true;marsh;1
199;238;94;186;land;true;forest;1
200;228;193;96;land;false;forest;1
201;129;154;225;land;true;forest;1
202;220;173;244;land;false;forest;1
203;214;155;224;land;false;forest;1
204;166;254;208;land;true;forest;1
205;210;203;179;land;true;forest;1
206;219;169;119;land;false;desert;1
207;230;156;178;land;false;forest;1
208;237;181;200;land;false;forest;1
209;168;242;250;land;false;forest;1
210;231;197;103;land;false;forest;1
211;204;173;173;land;false;forest;1
212;198;90;230;land;false;desert;1
213;143;151;210;land;false;forest;1
214;185;170;234;land;true;forest;1
215;207;189;242;land;false;forest;1
216;221;236;74;land;true;forest;1
217;83;237;213;land;false;forest;1
218;171;120;233;land;false;desert;1
219;245;148;116;land;true;forest;1
220;66;243;246;land;false;forest;1
221;75;241;213;land;false;desert;1
222;180;185;175;land;true;forest;1
223;247;165;162;land;true;forest;1
224;138;238;241;land;false;forest;1
225;251;224;117;land;true;forest;1
226;154;188;226;land;false;forest;1
227;215;234;100;land;false;forest;1
228;238;240;47;land;false;forest;1
229;224;213;136;land;false;desert;1
230;238;65;242;land;false;forest;1
231;245;72;185;land;true;forest;1
232;212;246;221;land;true;forest;1
233;206;109;224;land;false;forest;1
234;199;185;182;land;false;forest;1
235;202;194;136;land;true;forest;1
236;211;242;160;land;true;forest;1
237;214;183;134;land;false;forest;1
238;251;76;183;land;false;desert;1
239;240;93;251;land;true;forest;1
240;216;186;228;land;false;desert;1
241;241;69;192;land;true;forest;1
242;230;87;184;land;false;desert;1
243;245;110;205;land;true;forest;1
244;131;183;208;land;false;desert;1
245;64;246;240;land;false;forest;1
246;218;248;64;land;false;forest;1
247;232;212;78;land;true;forest;1
248;245;253;175;land;true;forest;1
249;243;203;105;land;true;forest;1
250;195;244;144;land;false;forest;1
251;113;234;228;land;false;forest;1
252;242;244;64;land;false;forest;1
253;252;228;172;land;true;forest;1
254;249;73;235;land;false;forest;1
255;254;160;129;land;false;forest;1
256;230;232;196;land;false;desert;1
257;65;234;224;land;true;forest;1
258;230;234;160;land;false;forest;1
259;174;204;208;land;true;forest;1
260;181;164;188;land;false;forest;1
261;192;182;135;land;true;forest;1
262;252;186;135;land;false;forest;1
263;240;114;228;land;false;forest;1
264;208;139;176;land;false;desert;1
265;201;103;235;land;false;forest;1
266;114;143;245;land;true;forest;1
267;153;158;234;land;false;forest;1
268;201;239;205;land;true;forest;1
269;169;213;170;land;true;forest;1
270;224;150;239;land;false;forest;1
271;242;249;228;land;true;forest;1
272;164;249;215;land;true;forest;1
273;119;178;216;land;true;forest;1
274;113;190;248;land;false;forest;1
275;188;137;193;land;false;forest;1
276;154;180;184;land;false;forest;1
277;124;251;242;land;false;forest;1
278;250;163;187;land;true;forest;1
279;173;227;217;land;false;forest;1
280;132;139;231;land;true;forest;1
281;211;221;143;land;false;forest;1
282;78;201;222;land;true;forest;1
283;162;251;97;land;true;forest;1
284;94;176;241;land;true;forest;1
285;122;230;238;land;true;forest;1
286;72;243;223;land;true;forest;1
287;195;189;161;land;false;forest;1
288;193;101;249;land;false;forest;1
289;225;215;113;land;true;forest;1
290;144;221;221;land;false;forest;1
291;251;211;153;land;false;forest;1
292;142;227;219;land;false;forest;1
293;235;66;207;land;true;forest;1
294;205;78;230;land;false;forest;1
295;156;99;253;land;true;forest;1
296;226;250;240;land;false;forest;1
297;210;215;238;land;true;forest;1
298;220;163;218;land;false;forest;1
299;247;78;239;land;false;forest;1
300;197;174;194;land;true;forest;1
301;174;247;209;land;false;forest;1
302;245;81;178;land;true;forest;1
303;239;106;180;land;false;forest;1
304;239;143;226;land;false;forest;1
305;146;222;235;land;true;forest;1
306;230;252;172;land;true;forest;1
307;183;177;232;land;false;mountain;1
308;245;224;211;land;false;forest;1
309;244;240;133;land;true;forest;1
310;185;200;186;land;false;forest;1
311;162;241;185;land;false;forest;1
312;205;214;221;land;true;forest;1
313;217;237;203;land;false;forest;1
314;219;146;202;land;false;forest;1
315;167;222;142;land;false;desert;1
316;119;177;221;land;true;forest;1
317;105;202;206;land;false;forest;1
318;253;219;178;land;false;forest;1
319;159;145;235;land;true;forest;1
320;149;247;252;land;true;desert;1
321;107;247;167;land;false;forest;1
322;79;208;248;land;false;forest;1
323;211;176;134;land;false;forest;1
324;192;222;199;land;false;desert;1
325;216;174;203;land;false;forest;1
326;192;230;232;land;false;desert;1
327;235;207;249;land;false;forest;1
328;252;241;114;land;false;forest;1
329;214;132;180;land;true;forest;1
330;159;224;130;land;true;forest;1
331;203;203;205;land;false;forest;1
332;175;210;172;land;false;desert;1
333;214;193;162;land;true;forest;1
334;231;197;117;land;true;forest;1
335;108;204;248;land;false;forest;1
336;221;216;200;land;true;forest;1
337;207;98;222;land;false;forest;1
338;164;155;250;land;false;forest;1
339;197;181;248;land;false;forest;1
340;182;195;215;land;true;mountain;1
341;158;228;246;land;false;forest;1
342;157;229;247;land;true;forest;1
343;247;233;230;land;false;desert;1
344;232;58;216;land;true;forest;1
345;124;240;231;land;false;forest;1
346;172;253;163;land;false;forest;1
347;210;189;173;land;false;forest;1
348;109;158;241;land;false;forest;1
349;246;113;187;land;true;forest;1
350;193;83;248;land;true;forest;1
351;231;252;225;land;false;forest;1
352;186;208;170;land;false;forest;1
353;221;53;250;land;true;forest;1
354;208;165;154;land;false;forest;1
355;126;215;171;land;true;forest;1
356;199;160;204;land;true;forest;1
357;159;230;223;land;true;forest;1
358;201;101;238;land;false;forest;1
359;218;248;149;land;false;desert;1
360;238;245;54;land;false;forest;1
361;208;61;235;land;false;forest;1
362;216;63;225;land;true;forest;1
363;201;242;138;land;false;forest;1
364;170;250;209;land;false;forest;1
365;192;238;91;land;true;forest;1
366;102;248;162;land;false;forest;1
367;223;222;141;land;false;desert;1
368;189;240;197;land;true;forest;1
369;229;157;253;land;true;forest;1
370;210;99;229;land;false;forest;1
371;226;198;150;land;false;forest;1
372;231;200;165;land;false;forest;1
373;189;238;240;land;false;forest;1
374;78;176;250;land;false;forest;1
375;126;240;227;land;true;forest;1
376;76;240;213;land;false;forest;1
377;239;254;59;land;true;forest;1
378;204;246;136;land;false;forest;1
379;223;238;157;land;true;forest;1
380;181;198;164;land;true;forest;1
381;208;226;180;land;true;forest;1
382;215;203;245;land;false;desert;1
383;214;204;189;land;false;forest;1
384;76;213;228;land;false;forest;1
385;194;208;177;land;false;forest;1
386;175;174;160;land;false;forest;1
387;179;86;238;land;true;forest;1
388;61;200;251;land;false;forest;1
389;237;254;155;land;false;desert;1
390;229;147;152;land;false;forest;1
391;229;196;243;land;true;forest;1
392;199;208;217;land;false;desert;1
393;213;114;186;land;true;forest;1
394;182;211;169;land;false;forest;1
395;154;202;227;land;false;forest;1
396;206;106;227;land;false;forest;1
397;142;198;244;land;false;forest;1
398;229;110;213;land;false;forest;1
399;235;248;59;land;false;desert;1
400;195;245;224;land;true;forest;1
401;249;150;213;land;true;forest;1
402;214;152;142;land;true;forest;1
403;237;249;55;land;false;forest;1
404;156;222;244;land;true;forest;1
405;125;221;197;land;false;desert;1
406;197;243;218;land;true;forest;1
407;224;107;204;land;false;mountain;1
408;212;199;177;land;false;forest;1
409;153;173;189;land;true;marsh;1
410;72;247;250;land;false;forest;1
411;246;160;197;land;false;desert;1
412;222;251;166;land;false;forest;1
413;128;182;231;land;false;desert;1
414;152;120;229;land;true;forest;1
415;182;219;213;land;true;mountain;1
416;191;220;190;land;false;forest;1
417;187;178;159;land;false;forest;1
418;214;143;180;land;false;forest;1
419;163;135;249;land;false;forest;1
420;230;164;160;land;false;forest;1
421;163;243;179;land;false;forest;1
422;244;244;188;land;true;forest;1
423;234;68;238;land;true;forest;1
424;174;116;243;land;false;desert;1
425;247;90;182;land;true;forest;1
426;11;250;240;land;true;forest;1
427;161;196;184;land;false;forest;1
428;155;190;174;land;true;forest;1
429;198;227;206;land;false;forest;1
430;184;218;140;land;true;forest;1
431;164;166;231;land;false;forest;1
432;191;205;183;land;false;forest;1
433;242;200;155;land;false;desert;1
434;157;253;162;land;true;forest;1
435;250;254;248;land;true;forest;1
436;225;66;211;land;false;desert;1
437;251;106;228;land;false;forest;1
438;248;129;187;land;false;desert;1
439;220;225;230;land;false;forest;1
440;238;212;192;land;false;forest;1
441;180;247;206;land;false;forest;1
442;211;222;98;land;false;forest;1
443;121;235;201;land;false;forest;1
444;148;223;223;land;true;forest;1
445;165;252;163;land;false;forest;1
446;244;175;238;land;false;forest;1
447;166;248;154;land;false;mountain;1
448;104;186;242;land;true;forest;1
449;223;224;133;land;true;forest;1
450;197;191;164;land;false;forest;1
451;215;199;242;land;true;forest;1
452;194;190;237;land;true;forest;1
453;183;224;122;land;true;forest;1
454;130;250;197;land;false;forest;1
455;247;125;247;land;true;forest;1
456;132;246;232;land;false;forest;1
457;253;123;238;land;false;desert;1
458;196;202;125;land;false;forest;1
459;241;178;244;land;false;desert;1
460;245;31;233;land;false;desert;1
461;229;207;101;land;false;forest;1
462;251;111;174;land;false;forest;1
463;200;241;91;land;false;forest;1
464;207;234;148;land;true;marsh;1
465;228;248;112;land;true;forest;1
466;180;234;99;land;false;desert;1
467;181;103;253;land;true;forest;1
468;1;249;254;land;true;forest;1
469;173;245;162;land;false;desert;1
470;222;101;197;land;true;forest;1
471;216;160;217;land;true;forest;1
472;189;196;127;land;false;forest;1
473;248;208;188;land;false;forest;1
474;238;203;135;land;false;forest;1
475;233;89;228;land;false;forest;1
476;199;243;139;land;false;forest;1
477;253;177;118;land;false;mountain;1
478;134;247;181;land;true;forest;1
479;218;228;171;land;false;forest;1
480;55;246;228;land;false;desert;1
481;186;121;207;land;false;forest;1
482;194;158;196;land;false;forest;1
483;122;225;175;land;false;forest;1
484;112;231;161;land;false;desert;1
485;249;226;201;land;true;forest;1
486;63;236;215;land;false;desert;1
487;104;175;252;land;false;forest;1
488;90;246;226;land;true;forest;1
489;243;248;137;land;true;forest;1
490;193;153;238;land;true;forest;1
491;206;242;128;land;false;forest;1
492;214;149;140;land;false;forest;1
493;158;205;155;land;false;forest;1
494;187;230;100;land;false;desert;1
495;251;250;231;land;false;forest;1
496;215;205;187;land;true;forest;1
497;135;231;230;land;true;forest;1
498;203;127;236;land;false;forest;1
499;242;82;214;land;true;forest;1
500;29;249;249;land;false;forest;1
501;106;243;156;land;true;forest;1
502;220;224;99;land;true;forest;1
503;231;95;248;land;true;forest;1
504;180;143;252;land;true;forest;1
505;205;194;237;land;true;forest;1
506;252;141;214;land;false;forest;1
507;109;239;236;land;false;forest;1
508;162;246;117;land;false;forest;1
509;102;168;239;land;true;forest;1
510;227;201;115;land;true;forest;1
511;194;191;123;land;true;forest;1
512;207;189;178;land;false;forest;1
513;237;218;114;land;false;forest;1
514;187;230;87;land;false;forest;1
515;174;171;244;land;false;forest;1
516;133;214;248;land;false;forest;1
517;250;72;240;land;true;mountain;1
518;236;134;240;land;true;forest;1
519;107;207;209;land;false;forest;1
520;211;195;162;land;false;forest;1
521;196;115;222;land;false;forest;1
522;239;151;166;land;true;forest;1
523;221;244;75;land;false;forest;1
524;120;223;226;land;true;forest;1
525;251;141;246;land;false;desert;1
526;156;239;180;land;false;desert;1
527;198;234;237;land;false;desert;1
528;161;193;225;land;true;forest;1
529;253;212;107;land;true;jungle;1
530;151;221;146;land;true;forest;1
531;229;109;233;land;false;forest;1
532;247;152;184;land;true;forest;1
533;144;251;136;land;true;forest;1
534;176;210;250;land;true;forest;1
535;122;143;244;land;false;forest;1
536;131;251;187;land;false;forest;1
537;194;134;250;land;false;forest;1
538;238;209;169;land;true;forest;1
539;175;232;109;land;false;forest;1
540;176;175;253;land;true;forest;1
541;234;140;175;land;true;forest;1
542;178;107;249;land;false;forest;1
543;142;232;220;land;false;forest;1
544;223;170;206;land;false;forest;1
545;159;234;239;land;true;jungle;1
546;208;221;73;land;false;forest;1
547;149;180;173;land;true;forest;1
548;238;227;81;land;false;forest;1
549;220;149;254;land;false;forest;1
550;127;150;235;land;true;forest;1
551;227;115;230;land;true;forest;1
552;148;141;230;land;false;forest;1
553;170;198;189;land;false;forest;1
554;100;220;251;land;false;forest;1
555;224;196;134;land;false;forest;1
556;130;213;191;land;true;mountain;1
557;114;207;220;land;false;desert;1
558;245;188;186;land;true;forest;1
559;238;131;210;land;true;forest;1
560;88;163;253;land;false;desert;1
561;157;237;110;land;true;desert;1
562;185;111;206;land;true;forest;1
563;78;224;203;land;false;forest;1
564;108;248;225;land;true;forest;1
565;244;90;175;land;false;forest;1
566;218;213;234;land;true;forest;1
567;120;214;230;land;false;forest;1
568;83;184;238;land;false;forest;1
569;118;227;208;land;true;forest;1
570;133;247;154;land;true;forest;1
571;237;201;220;land;true;forest;1
572;157;200;245;land;true;forest;1
573;248;33;250;land;true;forest;1
574;136;190;248;land;false;forest;1
575;80;190;253;land;true;forest;1
576;251;243;170;land;false;desert;1
577;242;166;152;land;false;forest;1
578;234;213;171;land;false;forest;1
579;219;224;150;land;false;forest;1
580;179;249;169;land;false;forest;1
581;246;75;184;land;true;forest;1
582;205;86;215;land;false;desert;1
583;241;223;168;land;true;forest;1
584;137;170;194;land;false;desert;1
585;199;231;179;land;false;desert;1
586;200;106;246;land;false;forest;1
587;180;221;191;land;false;forest;1
588;212;134;194;land;true;forest;1
589;199;150;195;land;false;forest;1
590;199;106;241;land;true;desert;1
591;28;245;254;land;true;forest;1
592;222;167;200;land;true;mountain;1
593;152;147;225;land;true;forest;1
594;214;224;172;land;true;forest;1
595;223;129;201;land;false;forest;1
596;245;203;172;land;true;forest;1
597;130;173;199;land;false;desert;1
598;225;109;203;land;false;forest;1
599;161;230;213;land;true;forest;1
600;112;219;210;land;false;desert;1
601;198;162;238;land;true;desert;1
602;193;155;246;land;true;forest;1
603;138;217;165;land;true;forest;1
604;212;128;246;land;false;forest;1
605;224;130;244;land;false;desert;1
606;204;151;170;land;false;forest;1
607;71;209;250;land;false;forest;1
608;95;200;248;land;true;forest;1
609;97;248;195;land;true;forest;1
610;224;91;218;land;true;jungle;1
611;239;183;185;land;false;forest;1
612;181;157;193;land;false;forest;1
613;233;186;82;land;false;forest;1
614;195;180;209;land;true;forest;1
615;141;220;142;land;false;forest;1
616;162;165;231;land;false;forest;1
617;206;88;210;land;true;forest;1
618;227;195;183;land;true;forest;1
619;217;113;234;land;true;forest;1
620;156;184;212;land;false;desert;1
621;70;249;219;land;false;forest;1
622;226;240;236;land;false;forest;1
623;132;139;247;land;true;jungle;1
624;206;97;214;land;true;forest;1
625;192;172;209;land;false;forest;1
626;254;106;196;land;true;forest;1
627;182;252;75;land;false;forest;1
628;254;35;227;land;false;desert;1
629;238;218;239;land;false;jungle;1
630;145;230;148;land;true;forest;1
631;183;169;247;land;true;forest;1
632;241;199;250;land;false;forest;1
633;253;250;190;land;false;forest;1
634;246;162;120;land;false;desert;1
635;172;187;212;land;true;forest;1
636;52;234;253;land;true;forest;1
637;234;49;242;land;false;forest;1
638;229;201;107;land;false;forest;1
639;215;201;247;land;true;forest;1
640;91;199;214;land;false;forest;1
641;215;173;214;land;false;forest;1
642;216;128;194;land;false;forest;1
643;243;242;154;land;true;forest;1
644;206;231;75;land;true;forest;1
645;239;230;42;land;true;forest;1
646;176;250;91;land;true;forest;1
647;202;228;251;land;true;forest;1
648;123;185;201;land;true;forest;1
649;214;220;159;land;false;forest;1
650;185;122;227;land;false;forest;1
651;213;199;91;land;true;forest;1
652;188;76;254;land;false;forest;1
653;236;138;211;land;false;forest;1
654;241;178;95;land;false;forest;1
655;98;245;189;land;false;forest;1
656;90;198;252;land;false;desert;1
657;49;249;240;land;false;forest;1
658;226;113;199;land;true;forest;1
659;212;118;230;land;true;forest;1
660;242;102;244;land;false;desert;1
661;227;200;217;land;false;forest;1
662;246;245;46;land;true;forest;1
663;205;207;172;land;false;forest;1
664;234;136;209;land;false;forest;1
665;191;163;190;land;false;desert;1
666;98;205;238;land;false;forest;1
667;172;204;199;land;false;forest;1
668;210;103;206;land;true;forest;1
669;222;229;169;land;false;forest;1
670;176;239;114;land;true;forest;1
671;143;126;234;land;true;forest;1
672;231;143;171;land;false;desert;1
673;227;248;44;land;true;forest;1
674;224;196;231;land;true;forest;1
675;246;204;68;land;false;forest;1
676;234;93;195;land;true;forest;1
677;249;238;181;land;true;forest;1
678;152;219;254;land;true;forest;1
679;174;138;222;land;true;forest;1
680;103;181;245;land;false;desert;1
681;231;141;152;land;false;desert;1
682;215;216;106;land;false;desert;1
683;254;246;185;land;false;forest;1
684;227;115;217;land;true;forest;1
685;230;137;142;land;true;forest;1
686;241;201;63;land;false;forest;1
687;204;253;149;land;false;forest;1
688;179;227;108;land;true;forest;1
689;103;246;187;land;false;forest;1
690;211;174;159;land;false;forest;1
691;223;174;251;land;false;forest;1
692;248;133;125;land;true;desert;1
693;214;220;123;land;true;forest;1
694;217;216;224;land;true;forest;1
695;223;129;191;land;false;forest;1
696;132;221;229;land;false;forest;1
697;232;182;143;land;true;forest;1
698;219;95;194;land;false;forest;1
699;170;94;237;land;false;forest;1
700;189;215;202;land;true;forest;1
701;245;237;196;land;false;desert;1
702;183;104;249;land;false;forest;1
703;228;177;187;land;true;forest;1
704;154;197;201;land;true;forest;1
705;196;208;190;land;true;forest;1
706;215;232;225;land;true;forest;1
707;67;212;226;land;true;forest;1
708;230;174;244;land;true;forest;1
709;189;133;248;land;false;forest;1
710;183;212;231;land;false;forest;1
711;162;130;218;land;true;forest;1
712;158;190;157;land;false;desert;1
713;221;222;187;land;true;forest;1
714;215;239;74;land;false;forest;1
715;172;212;179;land;false;forest;1
716;215;221;131;land;true;forest;1
717;211;172;132;land;false;forest;1
718;45;240;232;land;false;forest;1
719;237;240;59;land;false;forest;1
720;175;191;233;land;false;desert;1
721;41;252;243;land;false;forest;1
722;230;230;203;land;true;forest;1
723;229;131;196;land;true;forest;1
724;210;218;136;land;false;forest;1
725;230;246;232;land;true;forest;1
726;243;72;197;land;false;forest;1
727;108;253;153;land;false;desert;1
728;130;188;251;land;true;forest;1
729;51;235;219;land;false;forest;1
730;174;233;115;land;false;forest;1
731;156;146;200;land;false;desert;1
732;189;193;194;land;false;mountain;1
733;153;163;223;land;true;forest;1
734;239;192;220;land;false;forest;1
735;224;234;86;land;true;forest;1
736;179;219;119;land;false;forest;1
737;156;195;185;land;false;forest;1
738;192;149;225;land;false;forest;1
739;185;177;246;land;false;desert;1
740;231;165;173;land;true;forest;1
741;225;242;114;land;false;forest;1
742;233;245;182;land;false;forest;1
743;253;225;92;land;true;forest;1
744;241;213;100;land;true;forest;1
745;126;241;180;land;true;forest;1
746;173;107;243;land;false;forest;1
747;94;243;185;land;true;forest;1
748;85;247;213;land;false;forest;1
749;104;230;176;land;false;forest;1
750;249;234;231;land;false;forest;1
751;146;243;162;land;false;forest;1
752;203;222;191;land;false;mountain;1
753;228;155;134;land;false;forest;1
754;120;195;202;land;false;forest;1
755;105;160;239;land;false;forest;1
756;232;177;178;land;false;forest;1
757;226;171;119;land;false;forest;1
758;107;235;165;land;false;forest;1
759;159;217;248;land;false;forest;1
760;182;137;208;land;false;forest;1
761;224;125;183;land;false;forest;1
762;118;223;171;land;true;forest;1
763;221;218;203;land;true;forest;1
764;212;157;186;land;true;forest;1
765;214;221;79;land;false;forest;1
766;207;199;219;land;false;desert;1
767;245;215;76;land;false;forest;1
768;241;218;123;land;true;forest;1
769;236;126;155;land;false;desert;1
770;200;232;140;land;false;forest;1
771;252;118;191;land;true;forest;1
772;251;229;138;land;true;forest;1
773;118;209;245;land;false;desert;1
774;165;228;203;land;true;forest;1
775;195;248;179;land;false;desert;1
776;70;253;218;land;true;forest;1
777;254;219;45;land;false;forest;1
778;113;249;243;land;true;forest;1
779;192;74;245;land;true;forest;1
780;252;145;218;land;false;desert;1
781;239;169;238;land;false;desert;1
782;183;248;235;land;false;forest;1
783;243;250;55;land;false;forest;1
784;81;253;170;land;true;forest;1
785;181;210;241;land;false;desert;1
786;220;210;180;land;false;forest;1
787;223;182;136;land;true;forest;1
788;185;236;251;land;false;forest;1
789;222;136;192;land;false;forest;1
790;233;213;66;land;true;forest;1
791;238;236;54;land;false;desert;1
792;232;31;251;land;false;forest;1
793;219;236;121;land;false;forest;1
794;162;254;253;land;false;forest;1
795;209;152;235;land;false;forest;1
796;33;248;249;land;false;forest;1
797;127;168;226;land;true;forest;1
798;126;215;204;land;false;forest;1
799;216;186;160;land;false;forest;1
800;242;160;176;land;false;forest;1
801;174;226;215;land;false;forest;1
802;166;232;131;land;false;forest;1
803;166;190;145;land;false;forest;1
804;218;208;239;land;false;forest;1
805;242;181;186;land;true;forest;1
806;204;141;177;land;true;forest;1
807;233;141;254;land;false;forest;1
808;185;253;198;land;false;forest;1
809;210;207;88;land;true;forest;1
810;192;218;161;land;false;forest;1
811;193;251;87;land;true;forest;1
812;48;245;224;land;false;desert;1
813;173;221;129;land;false;forest;1
814;178;231;154;land;false;forest;1
815;222;228;77;land;false;forest;1
816;192;246;148;land;true;mountain;1
817;180;205;179;land;false;forest;1
818;240;156;162;land;true;desert;1
819;234;155;130;land;true;forest;1
820;235;237;245;land;false;forest;1
